gid,role,role_score,cluster_id,priority_score,evidence
100000008346837100,consolidator,0.957842,13,0.937038,Признаки консолидации. Вход 9: 254359.00 KZT; выход 25: 1258643.00 KZT; seed-путей 6.
100000004257714100,terminal,0.450000,2,0.291706,Наблюдаемый конец маршрута. Вход 1: 52220.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004841728100,terminal,0.450000,2,0.291571,Наблюдаемый конец маршрута. Вход 1: 52208.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008684452100,terminal,0.450000,2,0.291033,Наблюдаемый конец маршрута. Вход 1: 51800.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002691858100,terminal,0.450000,32,0.290898,Наблюдаемый конец маршрута. Вход 1: 51500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004336228100,terminal,0.650000,4,0.290629,Наблюдаемый конец маршрута. Вход 1: 51407.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008680912100,peripheral,0.200000,1,0.290225,Нет специфической роли. Вход 1: 45112.00 KZT; выход 1: 5990.85 KZT; seed-путей 1.
100000002489253100,terminal,0.450000,5,0.290091,Наблюдаемый конец маршрута. Вход 1: 51000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004066647100,terminal,0.450000,19,0.290091,Наблюдаемый конец маршрута. Вход 1: 51000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008304115100,terminal,0.450000,11,0.290091,Наблюдаемый конец маршрута. Вход 1: 51000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008043184100,terminal,0.450000,17,0.289418,Наблюдаемый конец маршрута. Вход 1: 50564.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003899325100,terminal,0.450000,4,0.288745,Наблюдаемый конец маршрута. Вход 1: 50120.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000795374100,terminal,0.450000,4,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001250022100,terminal,0.450000,7,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001550388100,terminal,0.450000,1,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001745217100,terminal,0.450000,1,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002369443100,terminal,0.450000,2,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002713974100,peripheral,0.200000,4,0.288476,Нет специфической роли. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002842337100,terminal,0.450000,7,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003711830100,terminal,0.450000,4,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003922499100,terminal,0.450000,11,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004491749100,terminal,0.450000,7,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005189258100,peripheral,0.200000,6,0.288476,Нет специфической роли. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000006687202100,terminal,0.450000,1,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007749747100,peripheral,0.200000,10,0.288476,Нет специфической роли. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000007811950100,peripheral,0.200000,25,0.288476,Нет специфической роли. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008772058100,terminal,0.450000,2,0.288476,Наблюдаемый конец маршрута. Вход 1: 50000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008717375100,terminal,0.450000,3,0.288099,Наблюдаемый конец маршрута. Вход 1: 29506.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000001114385100,terminal,0.450000,3,0.287964,Наблюдаемый конец маршрута. Вход 1: 29500.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008762728100,terminal,0.450000,5,0.287857,Наблюдаемый конец маршрута. Вход 1: 17026.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002812641100,peripheral,0.200000,9,0.287722,Нет специфической роли. Вход 1: 10000.00 KZT; выход 1: 7023.95 KZT; seed-путей 3.
100000005395727100,peripheral,0.200000,16,0.287587,Нет специфической роли. Вход 1: 17000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002861485100,terminal,0.450000,5,0.287561,Наблюдаемый конец маршрута. Вход 1: 29323.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003040087100,peripheral,0.200000,8,0.287291,Нет специфической роли. Вход 1: 29000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000002727288100,terminal,0.450000,16,0.285434,Наблюдаемый конец маршрута. Вход 1: 16000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000001270470100,peripheral,0.200000,1,0.285407,Нет специфической роли. Вход 1: 28300.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000002506987100,peripheral,0.200000,8,0.285138,Нет специфической роли. Вход 1: 28200.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000007641183100,terminal,0.450000,5,0.285003,Наблюдаемый конец маршрута. Вход 1: 28000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008713685100,terminal,0.450000,2,0.284303,Наблюдаемый конец маршрута. Вход 1: 49700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004241142100,peripheral,0.200000,1,0.284196,Нет специфической роли. Вход 1: 27102.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008782421100,terminal,0.450000,2,0.284169,Наблюдаемый конец маршрута. Вход 1: 49680.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004770073100,transit,0.678464,1,0.284090,Признаки транзита. Вход 1: 5462.40 KZT; выход 1: 5466.97 KZT; seed-путей 1.
100000001415126100,peripheral,0.200000,20,0.284061,Нет специфической роли. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000004788983100,peripheral,0.200000,1,0.284061,Нет специфической роли. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000001279875100,terminal,0.450000,14,0.284034,Наблюдаемый конец маршрута. Вход 1: 49235.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008557672100,terminal,0.450000,2,0.283900,Наблюдаемый конец маршрута. Вход 1: 49125.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007597382100,terminal,0.450000,6,0.283684,Наблюдаемый конец маршрута. Вход 1: 15700.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000004549591100,peripheral,0.200000,37,0.283496,Нет специфической роли. Вход 1: 49000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008677518100,terminal,0.450000,2,0.283092,Наблюдаемый конец маршрута. Вход 1: 48700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006527156100,peripheral,0.200000,45,0.282823,Нет специфической роли. Вход 1: 48500.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001597424100,terminal,0.450000,15,0.282554,Наблюдаемый конец маршрута. Вход 1: 48100.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007018630100,peripheral,0.200000,60,0.282272,Нет специфической роли. Вход 0: 0.00 KZT; выход 1: 200000.00 KZT; seed-путей 0.
100000000572276100,peripheral,0.200000,2,0.282015,Нет специфической роли. Вход 1: 13075.00 KZT; выход 1: 34547.00 KZT; seed-путей 1.
100000002750956100,terminal,0.450000,1,0.281746,Наблюдаемый конец маршрута. Вход 1: 47416.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002862113100,terminal,0.650000,15,0.281612,Наблюдаемый конец маршрута. Вход 1: 47405.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005961971100,terminal,0.450000,2,0.281477,Наблюдаемый конец маршрута. Вход 1: 47353.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008749618100,terminal,0.450000,2,0.281343,Наблюдаемый конец маршрута. Вход 1: 47280.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006249740100,peripheral,0.200000,52,0.281310,Нет специфической роли. Вход 0: 0.00 KZT; выход 3: 93007.00 KZT; seed-путей 0.
100000001138376100,terminal,0.450000,16,0.281262,Наблюдаемый конец маршрута. Вход 1: 15300.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000001160401100,terminal,0.650000,1,0.281208,Наблюдаемый конец маршрута. Вход 1: 47190.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008745725100,terminal,0.450000,2,0.280939,Наблюдаемый конец маршрута. Вход 1: 47060.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008768896100,terminal,0.450000,2,0.280939,Наблюдаемый конец маршрута. Вход 1: 47060.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002945031100,terminal,0.450000,13,0.280723,Наблюдаемый конец маршрута. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002952756100,terminal,0.450000,8,0.280266,Наблюдаемый конец маршрута. Вход 1: 47000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004584730100,peripheral,0.200000,43,0.280266,Нет специфической роли. Вход 1: 47000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000000961900100,terminal,0.650000,1,0.280035,Наблюдаемый конец маршрута. Вход 2: 36000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002301828100,terminal,0.450000,17,0.279727,Наблюдаемый конец маршрута. Вход 1: 46977.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008071620100,terminal,0.450000,1,0.279593,Наблюдаемый конец маршрута. Вход 1: 46968.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001429930100,peripheral,0.200000,13,0.279485,Нет специфической роли. Вход 1: 26000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002838519100,terminal,0.450000,15,0.279458,Наблюдаемый конец маршрута. Вход 1: 46900.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003016773100,terminal,0.450000,10,0.279189,Наблюдаемый конец маршрута. Вход 1: 46555.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001549194100,terminal,0.450000,15,0.278920,Наблюдаемый конец маршрута. Вход 1: 46500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004741837100,terminal,0.450000,5,0.278812,Наблюдаемый конец маршрута. Вход 1: 25596.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008436257100,terminal,0.650000,17,0.278420,Наблюдаемый конец маршрута. Вход 2: 35000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004096559100,terminal,0.450000,7,0.278382,Наблюдаемый конец маршрута. Вход 1: 46200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004674412100,peripheral,0.200000,12,0.278247,Нет специфической роли. Вход 1: 46000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000007539296100,peripheral,0.200000,6,0.278247,Нет специфической роли. Вход 1: 46000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008575624100,peripheral,0.200000,47,0.277945,Нет специфической роли. Вход 0: 0.00 KZT; выход 3: 89500.00 KZT; seed-путей 0.
100000002194329100,terminal,0.450000,1,0.277870,Наблюдаемый конец маршрута. Вход 1: 25170.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008754747100,terminal,0.450000,2,0.277709,Наблюдаемый конец маршрута. Вход 1: 45500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
